               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 381,            0.025299,            0.058701,            0.039789,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039078,           0.0039078,           0.0039078
                 382,             0.02305,            0.065693,            0.036247,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038918,           0.0038918,           0.0038918
                 383,            0.022705,             0.05914,            0.035188,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038758,           0.0038758,           0.0038758
                 384,            0.025062,             0.06416,            0.034457,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038597,           0.0038597,           0.0038597
                 385,            0.024321,            0.070572,             0.03329,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038437,           0.0038437,           0.0038437
                 386,            0.023178,            0.061497,            0.033644,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038277,           0.0038277,           0.0038277
                 387,            0.022971,            0.059791,             0.03421,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038116,           0.0038116,           0.0038116
                 388,            0.024227,            0.057413,            0.034089,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037956,           0.0037956,           0.0037956
                 389,            0.022503,            0.069539,            0.030863,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037796,           0.0037796,           0.0037796
                 390,            0.026128,            0.065355,            0.037122,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037635,           0.0037635,           0.0037635
                 391,            0.023431,            0.068335,            0.033084,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037475,           0.0037475,           0.0037475
                 392,            0.022362,            0.060378,            0.031058,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037315,           0.0037315,           0.0037315
                 393,            0.021784,            0.063589,            0.032158,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037154,           0.0037154,           0.0037154
                 394,            0.023009,            0.065244,             0.03263,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036994,           0.0036994,           0.0036994
                 395,            0.022125,            0.067295,            0.029523,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036834,           0.0036834,           0.0036834
                 396,            0.024466,            0.064843,            0.032507,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036673,           0.0036673,           0.0036673
                 397,            0.022566,            0.062927,            0.035861,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036513,           0.0036513,           0.0036513
                 398,            0.023104,            0.072432,            0.033155,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036353,           0.0036353,           0.0036353
                 399,            0.022672,            0.059996,            0.032028,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036192,           0.0036192,           0.0036192
                 400,            0.020992,            0.059734,            0.030841,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036032,           0.0036032,           0.0036032
                 401,            0.022074,            0.060055,            0.031633,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035872,           0.0035872,           0.0035872
                 402,            0.021902,            0.059655,            0.034356,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035711,           0.0035711,           0.0035711
                 403,             0.02145,            0.062163,            0.033923,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035551,           0.0035551,           0.0035551
                 404,            0.020636,            0.059042,            0.031038,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035391,           0.0035391,           0.0035391
                 405,             0.01971,            0.060437,            0.029978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003523,            0.003523,            0.003523
                 406,            0.022128,            0.065541,            0.031226,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003507,            0.003507,            0.003507
                 407,            0.024151,            0.066702,             0.03366,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003491,            0.003491,            0.003491
                 408,            0.024104,            0.059524,            0.033681,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034749,           0.0034749,           0.0034749
                 409,            0.025296,            0.055532,            0.034532,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034589,           0.0034589,           0.0034589
                 410,            0.022353,            0.050287,             0.03227,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034429,           0.0034429,           0.0034429
                 411,            0.022784,            0.066761,            0.030199,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034269,           0.0034269,           0.0034269
                 412,            0.023594,            0.060714,             0.03072,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034108,           0.0034108,           0.0034108
                 413,            0.021359,            0.059635,              0.0287,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033948,           0.0033948,           0.0033948
                 414,            0.021496,            0.064233,            0.030456,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033788,           0.0033788,           0.0033788
                 415,            0.021623,            0.063644,             0.03021,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033627,           0.0033627,           0.0033627
                 416,            0.022407,            0.057124,            0.030212,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033467,           0.0033467,           0.0033467
                 417,            0.023666,            0.071006,            0.029553,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033307,           0.0033307,           0.0033307
                 418,            0.026165,            0.072136,            0.030971,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033146,           0.0033146,           0.0033146
                 419,            0.023924,            0.061394,            0.030211,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032986,           0.0032986,           0.0032986
                 420,            0.023973,            0.068183,            0.033373,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032826,           0.0032826,           0.0032826
                 421,            0.023533,            0.070294,            0.030714,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032665,           0.0032665,           0.0032665
                 422,             0.02324,            0.062504,            0.033482,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032505,           0.0032505,           0.0032505
                 423,            0.024569,            0.057603,            0.034097,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032345,           0.0032345,           0.0032345
                 424,            0.023648,            0.067365,            0.035682,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032184,           0.0032184,           0.0032184
                 425,            0.022007,            0.062591,            0.030923,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032024,           0.0032024,           0.0032024
                 426,            0.021938,            0.062626,            0.031721,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031864,           0.0031864,           0.0031864
                 427,            0.022142,            0.059373,            0.033024,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031703,           0.0031703,           0.0031703
                 428,            0.023461,            0.065417,             0.03291,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031543,           0.0031543,           0.0031543
                 429,            0.021318,            0.055396,            0.029813,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031383,           0.0031383,           0.0031383
                 430,            0.022907,            0.061811,            0.032731,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031222,           0.0031222,           0.0031222
                 431,            0.022078,            0.062556,            0.032055,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031062,           0.0031062,           0.0031062
                 432,            0.021147,             0.05434,            0.033856,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030902,           0.0030902,           0.0030902
                 433,            0.019379,            0.050138,            0.031529,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030741,           0.0030741,           0.0030741
                 434,            0.021342,            0.060437,            0.032379,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030581,           0.0030581,           0.0030581
                 435,            0.020897,            0.059075,            0.033507,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030421,           0.0030421,           0.0030421
                 436,            0.020759,            0.060555,            0.030363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030261,           0.0030261,           0.0030261
                 437,            0.021544,            0.060859,            0.030831,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00301,             0.00301,             0.00301
                 438,            0.021238,            0.060663,            0.031345,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002994,            0.002994,            0.002994
                 439,             0.02251,            0.061666,            0.029908,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002978,            0.002978,            0.002978
                 440,            0.021935,            0.066773,            0.030195,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029619,           0.0029619,           0.0029619
                 441,            0.022456,            0.060864,            0.027502,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029459,           0.0029459,           0.0029459
                 442,            0.020501,            0.064765,            0.027128,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029299,           0.0029299,           0.0029299
                 443,            0.020468,            0.058511,            0.027371,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029138,           0.0029138,           0.0029138
                 444,            0.021291,             0.05258,            0.033092,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028978,           0.0028978,           0.0028978
                 445,            0.022561,            0.068419,            0.029907,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028818,           0.0028818,           0.0028818
                 446,            0.023255,              0.0621,            0.031082,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028657,           0.0028657,           0.0028657
                 447,            0.020855,            0.058556,            0.028093,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028497,           0.0028497,           0.0028497
                 448,            0.020868,            0.055193,            0.029972,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028337,           0.0028337,           0.0028337
                 449,            0.019239,             0.05311,             0.02943,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028176,           0.0028176,           0.0028176
                 450,            0.020415,            0.057276,            0.025697,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028016,           0.0028016,           0.0028016
                 451,            0.021488,            0.052363,            0.026805,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027856,           0.0027856,           0.0027856
                 452,            0.021439,            0.063786,            0.029864,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027695,           0.0027695,           0.0027695
                 453,            0.020326,            0.056488,            0.027917,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027535,           0.0027535,           0.0027535
                 454,            0.021128,            0.056668,            0.029089,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027375,           0.0027375,           0.0027375
                 455,            0.021813,            0.054252,             0.03236,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027214,           0.0027214,           0.0027214
                 456,            0.022406,            0.063115,            0.028471,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027054,           0.0027054,           0.0027054
                 457,            0.022274,            0.053152,            0.030333,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026894,           0.0026894,           0.0026894
                 458,             0.02151,            0.062834,            0.027123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026733,           0.0026733,           0.0026733
                 459,            0.022439,            0.059994,            0.029382,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026573,           0.0026573,           0.0026573
                 460,            0.020297,            0.056654,            0.027725,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026413,           0.0026413,           0.0026413
                 461,            0.023191,            0.058413,            0.027801,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026253,           0.0026253,           0.0026253
                 462,            0.020549,            0.059404,            0.025568,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026092,           0.0026092,           0.0026092
                 463,            0.024336,            0.060082,            0.034483,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025932,           0.0025932,           0.0025932
                 464,            0.021944,            0.058815,            0.030144,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025772,           0.0025772,           0.0025772
                 465,            0.021561,            0.058407,            0.027655,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025611,           0.0025611,           0.0025611
                 466,            0.020312,             0.05557,            0.026244,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025451,           0.0025451,           0.0025451
                 467,            0.020912,            0.059539,             0.02797,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025291,           0.0025291,           0.0025291
                 468,            0.022557,            0.056169,            0.029816,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002513,            0.002513,            0.002513
                 469,            0.019963,            0.047871,            0.027509,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002497,            0.002497,            0.002497
                 470,            0.018649,            0.054363,            0.025619,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002481,            0.002481,            0.002481
                 471,            0.020019,            0.053857,            0.027131,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024649,           0.0024649,           0.0024649
                 472,            0.021028,            0.055907,            0.031013,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024489,           0.0024489,           0.0024489
                 473,            0.021061,             0.06084,            0.030318,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024329,           0.0024329,           0.0024329
                 474,            0.019643,            0.052533,            0.030155,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024168,           0.0024168,           0.0024168
                 475,            0.018302,            0.052691,            0.027041,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024008,           0.0024008,           0.0024008
                 476,            0.017455,            0.055228,             0.02519,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023848,           0.0023848,           0.0023848
                 477,            0.018229,            0.050628,            0.025372,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023687,           0.0023687,           0.0023687
                 478,            0.018916,            0.045963,            0.026481,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023527,           0.0023527,           0.0023527
                 479,            0.021191,            0.058318,             0.02977,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023367,           0.0023367,           0.0023367
                 480,            0.019763,            0.052866,            0.026743,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023206,           0.0023206,           0.0023206
                 481,            0.018894,            0.056633,            0.028587,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023046,           0.0023046,           0.0023046
                 482,            0.018838,            0.059725,            0.026334,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022886,           0.0022886,           0.0022886
                 483,            0.018206,            0.053797,            0.027388,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022725,           0.0022725,           0.0022725
                 484,            0.020623,            0.059355,              0.0271,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022565,           0.0022565,           0.0022565
                 485,            0.021444,            0.053548,            0.029171,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022405,           0.0022405,           0.0022405
                 486,            0.020309,             0.05319,            0.032488,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022244,           0.0022244,           0.0022244
                 487,             0.02039,            0.060191,            0.028962,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022084,           0.0022084,           0.0022084
                 488,            0.020036,            0.062381,             0.02537,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021924,           0.0021924,           0.0021924
                 489,            0.019382,            0.056481,            0.029874,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021764,           0.0021764,           0.0021764
                 490,            0.019937,            0.054394,            0.024957,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021603,           0.0021603,           0.0021603
                 491,            0.019491,            0.058562,            0.026345,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021443,           0.0021443,           0.0021443
                 492,            0.020512,            0.055971,            0.026434,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021283,           0.0021283,           0.0021283
                 493,            0.017893,            0.053867,            0.025357,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021122,           0.0021122,           0.0021122
                 494,            0.020975,            0.067809,            0.027069,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020962,           0.0020962,           0.0020962
                 495,            0.019573,            0.057889,             0.02538,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020802,           0.0020802,           0.0020802
                 496,            0.019936,            0.058964,            0.027981,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020641,           0.0020641,           0.0020641
                 497,            0.019137,             0.05407,            0.024418,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020481,           0.0020481,           0.0020481
                 498,             0.01845,             0.05541,            0.025977,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020321,           0.0020321,           0.0020321
                 499,            0.019948,            0.055077,            0.028667,             0.82959,             0.77227,              0.8726,             0.76622,           0.0092669,            0.034906,            0.011845,            0.002016,            0.002016,            0.002016
